Lat, Long, Depth, Temp, Sal
-1.412, 184.997, 157.5254, 19.93778, 35.61006
-1.412, 184.997, 167.4766, 17.72709, 35.38631
-1.412, 184.997, 177.5035, 16.45015, 35.29125
-1.412, 184.997, 187.4811, 14.68658, 35.13487
-1.412, 184.997, 197.9841818, 13.47807273, 35.01740909
-1.412, 184.997, 207.9665556, 13.02096667, 34.97127778
-1.412, 184.997, 217.5303, 12.89183, 34.95781
-1.412, 184.997, 228.0383636, 12.70713636, 34.95441818
-1.412, 184.997, 238.4945, 12.19377, 34.90395
-1.412, 184.997, 247.999, 11.7222, 34.85912222
-1.412, 184.997, 258.0243636, 11.45891818, 34.83611818
-1.412, 184.997, 267.9868889, 11.116, 34.80487778
-1.412, 184.997, 277.5078, 10.94191, 34.78911
-1.412, 184.997, 287.528, 10.82347, 34.78096
-1.412, 184.997, 297.488, 10.75141, 34.77604
-1.412, 184.997, 307.5156, 10.71362, 34.77337
-1.412, 184.997, 317.5303, 10.6617, 34.77029
-1.412, 184.997, 327.5148, 10.53905, 34.76279
-1.412, 184.997, 338.0083636, 10.43879091, 34.7561
-1.412, 184.997, 347.993, 10.37803333, 34.75221111
-1.412, 184.997, 357.4589, 10.31902, 34.74889
-1.412, 184.997, 367.9839091, 10.26109091, 34.74506364
-1.412, 184.997, 378.0056667, 10.21768889, 34.74171111
-1.412, 184.997, 388.0443636, 10.09426364, 34.73596364
-1.412, 184.997, 398.4959, 9.95789, 34.72798
-1.412, 184.997, 408.5198, 9.81225, 34.72013
-1.412, 184.997, 418.4712, 9.73568, 34.71479
-1.412, 184.997, 428.4766, 9.63659, 34.70929
-1.412, 184.997, 438.481, 9.55427, 34.70446
-1.412, 184.997, 448.472, 9.35103, 34.69618
-1.412, 184.997, 458.0132222, 9.001666667, 34.67835556
-1.412, 184.997, 467.4927, 8.77231, 34.66397
-1.412, 184.997, 477.5027, 8.59417, 34.65415
-1.412, 184.997, 487.4805, 8.35052, 34.64057
-1.412, 184.997, 497.4896, 7.95412, 34.61596
-1.412, 184.997, 507.9980909, 7.545518182, 34.59661818
-1.412, 184.997, 518.4875, 7.33374, 34.58368
-1.412, 184.997, 528.0196667, 7.1628, 34.57741111
-1.412, 184.997, 537.9972727, 6.932463636, 34.5708
-1.412, 184.997, 548.0337778, 6.864144444, 34.57032222
-1.412, 184.997, 557.5001, 6.8539, 34.56963
-1.412, 184.997, 567.5029, 6.79132, 34.56757
-1.412, 184.997, 578.0088182, 6.744345455, 34.56655455
-1.412, 184.997, 588.0325556, 6.714355556, 34.56551111
-1.633, 184.887, 18.4952, 30.3226, 34.61626
-1.633, 184.887, 28.02888889, 30.28743333, 34.61933333
-1.633, 184.887, 38.00027273, 30.21823636, 34.63436364
-1.633, 184.887, 48.4765, 30.20776, 34.68818
-1.633, 184.887, 58.03233333, 30.34635556, 34.93611111
-1.633, 184.887, 68.01454545, 30.27842727, 35.30674545
-1.633, 184.887, 78.01777778, 29.86783333, 35.47028889
-1.633, 184.887, 87.4776, 28.84771, 35.42781
-1.633, 184.887, 97.5017, 28.33684, 35.43162
-1.633, 184.887, 107.9994545, 28.00802727, 35.50894545
-1.633, 184.887, 118.5082, 27.05175, 35.57559
-1.633, 184.887, 127.9874444, 26.32121111, 35.65594444
-1.633, 184.887, 137.9835455, 24.71238182, 35.73249091
-1.633, 184.887, 147.9884444, 21.47325556, 35.72908889
-1.633, 184.887, 157.4996, 18.52023, 35.50333
-1.633, 184.887, 167.487, 16.63619, 35.31968
-1.633, 184.887, 177.4605, 15.04455, 35.17291
-1.633, 184.887, 187.4957, 14.03655, 35.07372
-1.633, 184.887, 198.018, 13.66685455, 35.04449091
-1.633, 184.887, 208.5272, 12.6211, 34.95426
-1.633, 184.887, 218.4896, 12.04752, 34.89314
-1.633, 184.887, 227.9921111, 11.77202222, 34.86623333
-1.633, 184.887, 238.0149091, 11.70079091, 34.85723636
-1.633, 184.887, 247.9778889, 11.431, 34.83468889
-1.633, 184.887, 257.9861818, 11.19225455, 34.81217273
-1.633, 184.887, 268.4901, 10.97595, 34.79409
-1.633, 184.887, 278.0192222, 10.88995556, 34.78705556
-1.633, 184.887, 287.5225, 10.83432, 34.7831
-1.633, 184.887, 297.5099, 10.77351, 34.77845
-1.633, 184.887, 308.0325455, 10.72663636, 34.775
-1.633, 184.887, 318.5223, 10.70499, 34.77384
-1.633, 184.887, 327.9711111, 10.69398889, 34.77307778
-1.633, 184.887, 337.5304, 10.65648, 34.77149
-1.633, 184.887, 347.9967273, 10.58028182, 34.7664
-1.633, 184.887, 358.4891, 10.47645, 34.75935
-1.633, 184.887, 368.4622, 10.43756, 34.75656
-1.633, 184.887, 378.0188889, 10.42595556, 34.75552222
-1.633, 184.887, 387.9988182, 10.38220909, 34.75251818
-1.633, 184.887, 398.4838, 10.15421, 34.7401
-1.633, 184.887, 408.0205556, 9.930255556, 34.72815556
-1.633, 184.887, 417.5215, 9.85966, 34.72221
-1.633, 184.887, 427.4947, 9.84501, 34.72059
-1.633, 184.887, 438.004, 9.700518182, 34.71442727
-1.633, 184.887, 447.9745556, 9.514355556, 34.70295556
-1.633, 184.887, 457.9940909, 9.323109091, 34.693
-1.633, 184.887, 468.4691, 8.92158, 34.67234
-1.633, 184.887, 478.5092, 8.60711, 34.65607
-1.633, 184.887, 488.4957, 8.38949, 34.64387
-1.633, 184.887, 497.9895556, 8.232466667, 34.63476667
-1.633, 184.887, 508.0384545, 7.863881818, 34.61791818
-1.633, 184.887, 518.004, 7.664877778, 34.60497778
-1.633, 184.887, 528.0308182, 7.597827273, 34.60075455
-1.633, 184.887, 537.9874444, 7.5574, 34.59847778
-1.633, 184.887, 547.9848182, 7.435290909, 34.59042727
-1.633, 184.887, 558.4966, 7.13055, 34.57911
-1.633, 184.887, 568.475, 6.90733, 34.57156
-1.633, 184.887, 578.4704, 6.8347, 34.56906
-1.865, 184.735, 17.98888889, 30.19182222, 34.59071111
-1.865, 184.735, 27.4899, 30.20379, 34.6147
-1.865, 184.735, 37.96509091, 30.19441818, 34.63709091
-1.865, 184.735, 47.99377778, 30.18885556, 34.64903333
-1.865, 184.735, 57.4869, 30.22639, 34.69592
-1.865, 184.735, 67.4846, 30.34873, 34.88362
-1.865, 184.735, 77.5045, 30.4559, 35.19144
-1.865, 184.735, 87.4933, 29.87147, 35.47028
-1.865, 184.735, 97.513, 29.34135, 35.51146
-1.865, 184.735, 107.4966, 28.8023, 35.54864
-1.865, 184.735, 117.9804545, 28.24692727, 35.54284545
-1.865, 184.735, 128.5171, 27.71328, 35.59069
-1.865, 184.735, 137.9963333, 26.13205556, 35.69333333
-1.865, 184.735, 147.5316, 23.63541, 35.76815
-1.865, 184.735, 158.0218182, 20.44009091, 35.657
-1.865, 184.735, 168.5176, 18.35461, 35.48036
-1.865, 184.735, 178.5157, 15.51135, 35.22882
-1.865, 184.735, 188.4901, 14.54553, 35.12382
-1.865, 184.735, 197.9895556, 13.31501111, 35.02126667
-1.865, 184.735, 208.0074545, 12.68760909, 34.9531
-1.865, 184.735, 218.0091111, 12.25551111, 34.91631111
-1.865, 184.735, 227.4509, 11.75754, 34.87349
-1.865, 184.735, 237.52, 11.32932, 34.82869
-1.865, 184.735, 247.5277, 11.10273, 34.80441
-1.865, 184.735, 258.0103636, 10.97484545, 34.79495455
-1.865, 184.735, 267.9822222, 10.91248889, 34.79004444
-1.865, 184.735, 277.4943, 10.8485, 34.78512
-1.865, 184.735, 287.5092, 10.71998, 34.77635
-1.865, 184.735, 298.0003636, 10.59277273, 34.76849091
-1.865, 184.735, 308.4976, 10.49285, 34.76169
-1.865, 184.735, 318.4755, 10.42459, 34.75701
-1.865, 184.735, 328.5104, 10.32123, 34.75032
-1.865, 184.735, 338.033, 10.23476667, 34.74458889
-1.865, 184.735, 347.9792727, 10.2035, 34.74276364
-1.865, 184.735, 358.0164444, 10.08051111, 34.73597778
-1.865, 184.735, 368.5269, 10.03259, 34.73188
-1.865, 184.735, 378.0077778, 9.846166667, 34.72266667
-1.865, 184.735, 388.0738889, 9.703711111, 34.71324444
-1.865, 184.735, 398.0117273, 9.608045455, 34.70804545
-1.865, 184.735, 407.9804444, 9.540066667, 34.704
-1.865, 184.735, 418.0147273, 9.479881818, 34.70068182
-1.865, 184.735, 428.491, 9.35124, 34.69243
-1.865, 184.735, 438.4685, 9.15079, 34.6835
-1.865, 184.735, 448.4894, 9.04026, 34.67689
-1.865, 184.735, 458.0135556, 8.803755556, 34.66573333
-1.865, 184.735, 467.9451818, 8.360209091, 34.64282727
-1.865, 184.735, 477.9978889, 7.950166667, 34.62197778
-1.865, 184.735, 487.9701818, 7.810709091, 34.61209091
-1.865, 184.735, 498.0343333, 7.690855556, 34.60572222
-1.865, 184.735, 507.4861, 7.67585, 34.60447
-1.865, 184.735, 517.9972727, 7.536972727, 34.59765455
-1.865, 184.735, 528.5003, 7.32598, 34.58745
-1.865, 184.735, 538.0226667, 7.004744444, 34.57641111
-1.865, 184.735, 547.4806, 6.84379, 34.56875
-1.865, 184.735, 558.0050909, 6.760181818, 34.56721818
-1.865, 184.735, 568.0352222, 6.699077778, 34.56567778
-1.865, 184.735, 578.0293636, 6.651745455, 34.5646
-1.865, 184.735, 588.5006, 6.56345, 34.56325
-2.282, 184.823, 18.00344444, 30.24434444, 34.63212222
-2.282, 184.823, 27.96336364, 30.23339091, 34.65053636
-2.282, 184.823, 38.4828, 30.17903, 34.7222
-2.282, 184.823, 48.01277778, 30.17517778, 34.79144444
-2.282, 184.823, 57.5012, 30.1649, 34.82486
-2.282, 184.823, 68.03327273, 30.21311818, 35.21465455
-2.282, 184.823, 78.47, 29.83751, 35.42022
-2.282, 184.823, 88.04633333, 29.59342222, 35.48283333
-2.282, 184.823, 97.497, 29.1739, 35.52329
-2.282, 184.823, 107.4749, 28.92854, 35.55037
-2.282, 184.823, 117.5486, 28.61123, 35.55588
-2.282, 184.823, 127.5133, 28.14996, 35.57423
-2.282, 184.823, 137.5021, 26.58123, 35.64843
-2.282, 184.823, 148.0062727, 23.07556364, 35.75836364
-2.282, 184.823, 158.4998, 20.47326, 35.63703
-2.282, 184.823, 168.4718, 18.14759, 35.45773
-2.282, 184.823, 178.4785, 16.15279, 35.27933
-2.282, 184.823, 188.4954, 15.11062, 35.17852
-2.282, 184.823, 198.5058, 14.46863, 35.11805
-2.282, 184.823, 207.9743333, 13.86001111, 35.0622
-2.282, 184.823, 217.9944545, 12.94745455, 34.98189091
-2.282, 184.823, 228.0047778, 11.84387778, 34.88381111
-2.282, 184.823, 237.5146, 11.28396, 34.8321
-2.282, 184.823, 247.5187, 10.95902, 34.8032
-2.282, 184.823, 257.5138, 10.81722, 34.78828
-2.282, 184.823, 267.4962, 10.6899, 34.77663
-2.282, 184.823, 277.9833636, 10.63712727, 34.77282727
-2.282, 184.823, 287.9944444, 10.58021111, 34.7684
-2.282, 184.823, 297.493, 10.47279, 34.76133
-2.282, 184.823, 307.567, 10.33783, 34.75259
-2.282, 184.823, 317.5137, 10.23821, 34.74653
-2.282, 184.823, 328.0020909, 10.16114545, 34.74099091
-2.282, 184.823, 337.9882222, 10.09682222, 34.73674444
-2.282, 184.823, 347.4841, 10.01119, 34.73164
-2.282, 184.823, 358.0234545, 9.951954545, 34.72777273
-2.282, 184.823, 368.0192222, 9.908677778, 34.725
-2.282, 184.823, 377.9968182, 9.784327273, 34.71826364
-2.282, 184.823, 387.9953333, 9.7119, 34.7138
-2.282, 184.823, 398.0041818, 9.660736364, 34.71098182
-2.282, 184.823, 408.4744, 9.6117, 34.70783
-2.282, 184.823, 418.4841, 9.56527, 34.70509
-2.282, 184.823, 428.5076, 9.48617, 34.70095
-2.282, 184.823, 438.5366, 9.30923, 34.69141
-2.282, 184.823, 448.4935, 9.10663, 34.6801
-2.282, 184.823, 458.4783, 8.94396, 34.67237
-2.282, 184.823, 468.4879, 8.65804, 34.65892
-2.282, 184.823, 478.489, 8.48547, 34.65131
-2.282, 184.823, 488.4669, 8.32779, 34.6442
-2.282, 184.823, 498.4893, 8.26895, 34.63926
-2.282, 184.823, 508.4958, 8.1142, 34.63041
-2.282, 184.823, 518.0051111, 7.9203, 34.61934444
-2.282, 184.823, 528.0148182, 7.587209091, 34.60245455
-2.282, 184.823, 538.5003, 7.40305, 34.59236
-2.282, 184.823, 548.5139, 7.30855, 34.58882
-2.282, 184.823, 558.4811, 7.11273, 34.58198
-2.282, 184.823, 568.5407, 6.93607, 34.5716
-2.282, 184.823, 577.9947778, 6.837955556, 34.56578889
-2.282, 184.823, 587.9640909, 6.711645455, 34.56121818
-2.282, 184.823, 598.0303333, 6.6677, 34.55987778
